SIRET,nom_etab,type_etab,etatAdministratifEtablissement,anciennete_ans,trancheEffectifsEtablissement,adresse_sirene,activitePrincipaleEtablissement
83525264400025,CAFE MARGUERITE,Autre,A,8.0,NN,28 DES MARTYRS,68.20B
43156220600018,Inconnu,Autre,A,26.0,02,54 DE FLANDRE,47.19B
43197423700031,LE BRAZZA,Autre,A,10.0,02,90 DU MONTPARNASSE,47.26Z
43328015300050,LIBRAIRIE DU PASSAGE,Autre,A,7.0,11,48 JOUFFROY,47.78C
43343282000028,Inconnu,Restaurant,A,25.0,11,6 DE SEZE,56.10C
43442559100014,Inconnu,Autre,A,25.0,03,49 LINOIS,10.71C
43540377900018,Inconnu,Restaurant,A,25.0,02,1 BERZELIUS,56.10A
43853065100019,LE ROI DE PIQUE,Autre,A,15.0,NN,126 DU TEMPLE,68.20B
43872657200052,Inconnu,Autre,A,19.0,NN,156 DE FLANDRE,47.71Z
43964846000020,JEFF DE BRUGES,Autre,A,20.0,02,240 DES PYRENEES,47.24Z
44124405000023,Inconnu,Autre,A,24.0,03,332 LECOURBE,47.52B
44205226200015,Inconnu,Autre,A,24.0,NN,65 DE MENILMONTANT,66.19A
44205226200015,Inconnu,Autre,A,24.0,NN,65 DE MENILMONTANT,66.19A
44209407400022,Inconnu,Autre,A,23.0,11,22 DU MAINE,55.10Z
44309356200033,Inconnu,Autre,A,23.0,02,24 VIGNON,47.75Z
44313398800016,Inconnu,Restaurant,A,24.0,01,97 LEDRU-ROLLIN,56.10C
44333595500029,Inconnu,Autre,A,9.0,03,8 DE BRETEUIL,32.12Z
44333595500029,Inconnu,Autre,A,9.0,03,8 DE BRETEUIL,32.12Z
44361832700029,LE PARI' GO,Restaurant,A,20.0,NN,83 DE LA CHAPELLE,56.10A
44410162000078,VILLAGE RUSSE,Restaurant,A,17.0,03,50 PIERRE MENDES FRANCE,56.10A
44436970600015,Inconnu,Autre,A,24.0,11,13 JULES CESAR,55.10Z
44456712700097,PATHE,Autre,A,4.0,12,7 LINOIS,59.14Z
44516065800032,LE 16 GRANDE ARMEE,Restaurant,A,15.0,NN,13 DE LA GRANDE ARMEE,56.10A
44533010300273,STARBUCKS COFFEE,Restaurant,A,20.0,11,21 DES PETITS CARREAUX,56.10C
44533010300604,Inconnu,Restaurant,A,15.0,12,66 DE LA MOTTE-PICQUET,56.10C
44889295000016,Inconnu,Autre,A,23.0,01,5 DE SUFFREN,47.26Z
44910267200010,Inconnu,Autre,A,23.0,02,14 DU FAUBOURG SAINT-DENIS,47.11B
45016714300012,Inconnu,Autre,A,23.0,01,118 DU GENERAL MICHEL BIZOT,47.62Z
43458942000018,LE METRO,Bar,A,25.0,01,104 DE VINCENNES,56.30Z
80229640000012,Inconnu,Restaurant,A,12.0,01,10 DE L'ARRIVEE,56.10A
45299272000014,ZAPP' S,Restaurant,A,22.0,01,123 MASSENA,56.10C
47893703000011,Inconnu,Autre,A,22.0,NN,53 ARAGO,47.11B
47931404900012,Inconnu,Autre,A,22.0,NN,74 RIQUET,47.19B
47937444900029,Inconnu,Autre,A,22.0,01,89 DU MAINE,47.76Z
47960351600028,Inconnu,Autre,A,17.0,02,22 DU TEXEL,10.71D
47967954000019,Inconnu,Autre,A,21.0,NN,52 JEAN JAURES,47.72B
47981341200018,Inconnu,Autre,A,21.0,01,239 GAMBETTA,47.78C
38502607500015,Inconnu,Restaurant,A,34.0,12,105 DU MONTPARNASSE,56.10A
48200780400016,Inconnu,Autre,A,21.0,01,2 DES PLANTES,47.52A
48239687600039,AUBERGE FLORA,Autre,A,20.0,11,44 RICHARD LENOIR,55.10Z
48355396200018,Inconnu,Autre,A,21.0,02,16 DE FLANDRE,47.22Z
52843896300027,CAFE DE LA MAIRIE,Restaurant,A,15.0,11,204 DES PYRENEES,56.10A
48748061800031,Inconnu,Autre,A,7.0,NN,57 D'AVRON,68.20B
48857997000036,Inconnu,Restaurant,A,18.0,12,2 DE LAMBALLE,56.10A
48861067600014,Inconnu,Restaurant,A,20.0,01,64 DE TOLBIAC,56.10A
48862703500022,LES PRIMEURS D EXCELLENCE,Autre,A,9.0,03,50 MOZART,47.76Z
48998045800199,Inconnu,Restaurant,A,9.0,11,38 RAMBUTEAU,56.10C
37997505500011,Inconnu,Bar,A,36.0,03,34 DE BELLEVILLE,56.30Z
49133256500010,R'COD,Autre,A,20.0,02,33 BOISSIERE,96.02A
49157091700014,Inconnu,Autre,A,20.0,02,87 DAGUERRE,47.61Z
49202667900018,Inconnu,Autre,A,20.0,NN,77 DU FAUBOURG SAINT-DENIS,47.11B
49323098100042,MILLE ET UN,Autre,A,8.0,11,32 SAINT-PLACIDE,10.71C
49442676000018,O POUR LE MOMENT,Autre,A,19.0,02,3 DU CAPITAINE FERBER,47.21Z
49452505800017,FLEURS D'AUTEUIL,Autre,A,19.0,02,11 PIERRE DEMOURS,47.76Z
30638571700013,Inconnu,Restaurant,A,50.0,11,18 DE LA BUTTE AUX CAILLES,56.10A
49519291600015,Inconnu,Autre,A,19.0,01,7 JEAN JAURES,47.11B
49539956000012,SABBAH,Autre,A,19.0,02,173 DE FLANDRE,47.11B
49996715600013,BOCATA,Restaurant,F,19.0,NN,31 MILTON,56.10C
50011577900018,L'ETOILE D'OR,Restaurant,A,19.0,02,164 DE CHARONNE,56.10A
44457475000055,LE CAFE PONCE,Autre,A,5.0,NN,17 PONCELET,68.20B
50030883800019,LA PETITE HOSTELLERIE,Autre,A,19.0,NN,35 DE LA HARPE,68.20B
84995598400018,Inconnu,Bar,A,7.0,01,114 VINCENT AURIOL,56.30Z
43758584700019,Inconnu,Restaurant,A,25.0,NN,122 CAULAINCOURT,56.10A
50149978400012,Inconnu,Restaurant,A,19.0,11,216 DES PYRENEES,56.10C
50167469100024,JULIEN,Restaurant,A,18.0,21,16 DU FAUBOURG SAINT-DENIS,56.10A
50306338000011,Inconnu,Autre,A,18.0,12,12 DE BELLEVILLE,47.11B
52288729800019,MIDORE,Autre,A,16.0,03,57 REAUMUR,10.71C
50532557100014,Inconnu,Restaurant,A,18.0,11,47 DE BRETAGNE,56.10A
50760019500014,LIBRAIRIE MOLITOR,Autre,A,18.0,NN,39 MOLITOR,47.79Z
50794868500015,Inconnu,Restaurant,A,18.0,02,49 VOLTAIRE,56.10C
50874225100020,Inconnu,Autre,A,17.0,01,31 SAINT-MARTIN,47.71Z
50894127500010,LES CAVES SAINT MARTIN,Autre,A,18.0,01,195 DU FAUBOURG SAINT-MARTIN,47.25Z
50914426700028,SNACK PEREIRE,Restaurant,A,18.0,11,100 NIEL,56.10C
50929864200042,TRIATHLON STORE,Autre,A,8.0,01,17 DU TEMPLE,47.64Z
50967929600038,Inconnu,Autre,A,9.0,02,28 DES FOSSES SAINT-BERNARD,45.40Z
51255460100017,PEPINO,Restaurant,A,17.0,01,33 DE L'AMIRAL MOUCHEZ,56.10C
51323526700137,LE REPAIRE DE BACCHUS,Autre,A,17.0,01,30 DES MOINES,47.25Z
51323526700244,LE REPAIRE DE BACCHUS,Autre,A,17.0,02,40 DE BRETAGNE,47.25Z
51360452000017,ROYAL TCHING TAO,Restaurant,A,17.0,02,8 DU BEL AIR,56.10A
51422905300020,LE RENDEZ-VOUS DE MIDI,Restaurant,A,17.0,NN,2 DE SENLIS,56.10C
51436422300024,Inconnu,Restaurant,A,126.0,02,37 D'ALESIA,56.10C
51867647300011,Inconnu,Autre,A,17.0,02,40 SIMON BOLIVAR,47.29Z
51921293000019,Inconnu,Autre,A,17.0,01,118 DE BELLEVILLE,47.78A
51980485000021,ITEGUE TAITU,Restaurant,A,10.0,00,13 LALLY-TOLLENDAL,56.10C
52004252400014,AU SABOT ROUGE,Restaurant,A,16.0,11,13 DU TERTRE,56.10A
52047351300015,AU RENDEZ VOUS ROYAL,Restaurant,A,16.0,02,13 DU RENDEZ-VOUS,56.10A
52057396500016,THAI PACIFIC,Restaurant,A,16.0,01,110 DE GRENELLE,56.10A
52057958200039,Inconnu,Autre,A,11.0,NN,44 ORNANO,96.02A
52065549900017,POMELO,Restaurant,A,16.0,11,153 MONTMARTRE,56.10A
52309531300020,CHALET DU XVIEME,Restaurant,A,126.0,12,63 DE LA POMPE,56.10A
52376920600013,LE VIRAGE,Restaurant,A,16.0,NN,11 DE LA FIDELITE,56.10A
52383753200028,Inconnu,Autre,A,11.0,03,37 DE VOUILLE,96.02A
52524983500022,PARIS TROCADERO IMMOBILIER,Autre,A,14.0,01,91 KLEBER,68.20B
52804710300015,Inconnu,Autre,A,16.0,NN,193 DE VAUGIRARD,47.11B
52922171500012,LES DELICES DU KASHMIR,Restaurant,A,16.0,11,19 DU DEPART,56.10A
53302695100020,Inconnu,Restaurant,A,15.0,NN,59 DES MATHURINS,56.10C
53314980300025,LE SAINT LAURENT,Bar,A,8.0,01,55 DU PERE CORENTIN,56.30Z
53315434000020,Inconnu,Autre,A,11.0,01,47 DAGUERRE,47.78C
53345998800028,BEAU MARCHE,Autre,A,15.0,NN,77 BEAUMARCHAIS,68.20B
53395425100013,Inconnu,Autre,A,15.0,01,65 TRUFFAUT,47.78A
53520988600014,Inconnu,Restaurant,A,15.0,02,65 KELLERMANN,56.10A
53931352800017,Inconnu,Restaurant,A,14.0,02,156 JEAN JAURES,56.10C
53942212100019,Inconnu,Restaurant,A,14.0,11,33 GREUZE,56.10A
54202013600017,SUPPRIMME,Autre,A,72.0,11,1 DE LA FONTAINE AU ROI,55.10Z
54204506700015,Inconnu,Autre,A,72.0,NN,36 DE LONDRES,68.20B
54206623801238,Inconnu,Autre,A,126.0,01,90 D'ITALIE,47.25Z
54206623802509,Inconnu,Autre,A,126.0,01,83 CROZATIER,47.25Z
54206623808704,NICOLAS,Autre,A,7.0,01,80 HAUSSMANN,47.25Z
54209339800015,Inconnu,Restaurant,A,72.0,12,42 DE RIVOLI,56.10A
55204096600012,Inconnu,Autre,A,71.0,NN,2 DE VERSAILLES,68.20B
55208329701596,MONOPRIX,Autre,A,22.0,22,52 DES CHAMPS ELYSEES,47.11E
56203617800019,Inconnu,Autre,A,70.0,11,37 FRANCOIS IER,55.10Z
56206426100018,Inconnu,Bar,A,70.0,NN,43 DU GENERAL LECLERC,56.30Z
56206571400015,Inconnu,Autre,A,70.0,NN,23 DIDEROT,68.20B
57203887500017,Inconnu,Autre,A,69.0,01,11 DES ITALIENS,68.20B
57213159700013,Inconnu,Autre,A,69.0,NN,19 DE L'OPERA,68.20B
57213159700013,Inconnu,Autre,A,69.0,NN,19 DE L'OPERA,68.20B
57215093600019,Inconnu,Autre,A,69.0,NN,2 DE LA NATION,68.20B
58211448400014,Inconnu,Restaurant,A,68.0,21,108 DU MONTPARNASSE,56.10A
58212020000016,Inconnu,Autre,A,68.0,01,42 DE LONGCHAMP,47.22Z
58215004100306,PDP INNOCENTS,Restaurant,F,24.0,03,16 BERGER,56.10C
59201544000015,Inconnu,Autre,A,67.0,03,105 LECOURBE,47.21Z
59204619700048,Inconnu,Autre,A,32.0,NN,8 DAGUERRE,47.11B
39098201500021,Inconnu,Restaurant,A,24.0,02,44 DU MONTPARNASSE,56.10A
63200001401900,LA VIE CLAIRE,Autre,A,10.0,03,163 LEDRU-ROLLIN,47.19B
63200001401900,LA VIE CLAIRE,Autre,A,10.0,03,163 LEDRU-ROLLIN,47.19B
64201604200011,Inconnu,Restaurant,A,62.0,11,129 DU GENERAL LECLERC,56.10A
70820308800164,MIELE,Autre,A,10.0,02,30 DU BAC,46.43Z
71200994300010,Inconnu,Restaurant,A,55.0,12,21 BRUNEL,56.10A
71201609600026,JACKSON,Autre,A,42.0,NN,141 DE MAGENTA,47.71Z
72200393600449,Inconnu,Autre,A,38.0,NN,5 DU GENERAL LECLERC,68.20B
72200393602924,MCDONALD'S,Autre,A,32.0,NN,282 DAUMESNIL,68.20B
72200393605638,MCDONALD'S,Autre,A,29.0,NN,100 DUHESME,68.20B
72202655600034,LE GREY HOTEL,Autre,A,27.0,11,12 DE PARME,55.10Z
53086960100019,LE STAND'ART CAFE,Restaurant,A,15.0,NN,102 DE MENILMONTANT,56.10A
85010228600018,Inconnu,Restaurant,A,7.0,02,5 DU POT DE FER,56.10A
81371547100021,RIM CAFE,Restaurant,A,10.0,11,38 SAINT-SEVERIN,56.10A
81135233500012,LES SAVEURS D ABYSSINIE,Restaurant,A,11.0,02,1 DE L'ARBALETE,56.10A
64205444900011,Inconnu,Restaurant,A,62.0,03,15 LEPIC,56.10A
47908969000016,Inconnu,Autre,A,22.0,11,69 MONGE,10.71C
49266836300020,LE BONNE NOUVELLE,Restaurant,A,20.0,11,24 DE BONNE NOUVELLE,56.10A
91483161500010,PIZZA & KEBAB,Restaurant,A,4.0,03,10 MARX DORMOY,56.10A
48204913700029,Inconnu,Restaurant,A,21.0,12,95 KLEBER,56.10A
57213449200014,Inconnu,Autre,A,37.0,21,12 HAUSSMANN,55.10Z
38888578200036,Inconnu,Autre,A,12.0,NN,82 DAUMESNIL,68.20B
38312811300016,FELIX CAFE,Restaurant,A,35.0,11,40 DE REUILLY,56.10A
43387708100052,Inconnu,Restaurant,A,13.0,NN,18 MONTMARTRE,56.10A
45346581700030,LE MAYDAY,Bar,A,6.0,02,1 DAMREMONT,56.30Z
33364549700012,Inconnu,Restaurant,A,41.0,12,93 D'IVRY,56.10A
84034314900018,Inconnu,Restaurant,A,8.0,02,196 DE BELLEVILLE,56.10A
82171734500010,L'OUSTALOU,Bar,A,10.0,02,48 DE L'HOPITAL,56.30Z
80295203600027,MIDI 12,Restaurant,A,11.0,03,12 LA FAYETTE,56.10A
49780531700011,KAZ BAR,Restaurant,A,19.0,01,86 PARMENTIER,56.10A
91837870400012,OMI MAIKO,Autre,A,4.0,01,101 DU GENERAL LECLERC,47.11C
83838219000026,GOLDEN FRIED CHICKEN (GFC),Restaurant,A,7.0,12,2 DE PATAY,56.10C
91840873300015,LE DIPLOMATE,Restaurant,A,4.0,02,36 DE CLIGNANCOURT,56.10A
45122552800012,Inconnu,Restaurant,A,23.0,11,119 MALESHERBES,56.10A
82996684500010,LE ROSALIE,Restaurant,A,9.0,00,42 POPINCOURT,56.10A
80950427700025,Inconnu,Restaurant,A,11.0,03,56 LA FAYETTE,56.10C
91276012100018,FOCACCIA CLUB,Restaurant,A,4.0,03,21 MONTMARTRE,56.10C
97814297400010,Inconnu,Restaurant,A,3.0,03,125 D'ALESIA,56.10C
92154217100019,Inconnu,Restaurant,A,4.0,02,93 PHILIPPE DE GIRARD,56.10C
92173211100015,TABAC DES PYRENEES,Autre,A,4.0,01,395 DES PYRENEES,47.26Z
92212004300018,ETOILE NAILS,Autre,A,3.0,01,27 LEDRU-ROLLIN,96.02B
84276554700018,Inconnu,Autre,A,8.0,11,68 DES MARTYRS,55.10Z
48141127000020,ADELIO PIZZA,Restaurant,A,14.0,01,43 DES PYRENEES,56.10A
94851162100013,COMPOSE,Restaurant,A,3.0,02,35 DE CHATEAUDUN,56.10C
81519876700015,Inconnu,Restaurant,A,11.0,03,52 DE L'HOPITAL,56.10A
80752954000013,Inconnu,Restaurant,F,12.0,02,83 DE SEGUR,56.10A
81154016000017,BISTROT MAISON ROUGE,Autre,A,11.0,01,12 DE LA FERRONNERIE,68.20B
90454063000020,AGATA,Restaurant,A,5.0,11,168 SAINT-GERMAIN,56.10A
94994246000021,HIZGARA,Restaurant,A,3.0,02,88 DIDEROT,56.10A
95002691402012,BURGER KING,Autre,A,29.0,NN,187 DE CLICHY,68.20B
81208571000034,LE ROND POINT,Bar,A,2.0,NN,2 MIRABEAU,56.30Z
55214678900011,MADELEINE BASTILLE,Restaurant,A,71.0,NN,39 DE BONNE NOUVELLE,56.10A
83437120500032,Inconnu,Autre,A,8.0,NN,40 DES CLOYS,68.20B
51238632700039,Inconnu,Restaurant,A,11.0,11,47 DE PONTHIEU,56.10C
78962083800019,Inconnu,Restaurant,A,14.0,01,106 PARMENTIER,56.10A
53470783100010,Inconnu,Autre,A,15.0,01,117 FELIX FAURE,47.21Z
30357499000014,Inconnu,Autre,A,126.0,03,45 DU COMMERCE,47.21Z
30430551900015,Inconnu,Restaurant,A,53.0,03,5 DU MAINE,56.10A
30624522600015,Inconnu,Restaurant,A,63.0,11,2 DE LOWENDAL,56.10A
30701325000054,Inconnu,Autre,A,12.0,02,1 CORNEILLE,58.11Z
30837364600048,Inconnu,Autre,A,41.0,01,2 KELLER,46.49Z
31072894400011,Inconnu,Autre,A,49.0,01,1 D'ALESIA,47.61Z
31312618700019,L'EPHEMERE,Autre,A,48.0,NN,228 DU MAINE,68.20B
31638838800043,Inconnu,Autre,A,18.0,02,1 DE MENILMONTANT,47.54Z
32316063000022,MADAME CLAUDE,Restaurant,A,38.0,NN,2 BERGER,56.10A
32672602300012,Inconnu,Restaurant,A,43.0,01,12 DE BOUVINES,56.10A
32701780200171,RUDY'S,Autre,A,19.0,NN,4 DE RIVOLI,47.72A
32859479100068,Inconnu,Autre,A,37.0,03,17 HIPPOLYTE LEBAS,47.21Z
33068198200014,Inconnu,Autre,A,42.0,NN,8 DES ARCHIVES,68.20B
33164336100024,Inconnu,Autre,A,41.0,NN,157 DE BELLEVILLE,68.20B
33164336100024,Inconnu,Autre,A,41.0,NN,157 DE BELLEVILLE,68.20B
89922950400019,METROPOLITAN,Bar,A,5.0,NN,83 DE GRENELLE,56.30Z
92951466900019,POTAGER CITY,Autre,A,2.0,NN,52 CUSTINE,47.11D
42046942100010,LE QUOTIDIEN,Restaurant,A,28.0,11,41 ALAIN CHARTIER,56.10A
63102927900025,Inconnu,Bar,F,35.0,NN,115 DE L'HOPITAL,56.30Z
48342039400015,BISTRO REGENT,Restaurant,A,21.0,11,14 DE LA BASTILLE,56.10A
98772130500017,CHEERS & CO,Bar,A,2.0,NN,37 LETORT,56.30Z
4725056800020,,Autre,,,,,
91791722100025,FOUDRE,Autre,A,4.0,NN,23 DU CHATEAU D'EAU,47.25Z
43978302800020,Inconnu,Autre,A,16.0,NN,204 DE VERSAILLES,45.40Z
83192804900012,SPEED MARKET,Autre,A,9.0,NN,167 DU MONTPARNASSE,47.11B
84759626900013,KAWIKA,Restaurant,A,7.0,NN,74 JOUFFROY D'ABBANS,56.10C
84335517300017,EFENDI,Restaurant,A,8.0,11,175 DE FLANDRE,56.10C
92915937400016,CHICKEN AVENUE,Restaurant,A,2.0,NN,31 BARBES,56.10C
47898417200013,Inconnu,Restaurant,A,22.0,02,1 PAUL FORT,56.10A
34184698800010,Inconnu,Restaurant,A,39.0,NN,60 LA FAYETTE,56.10A
90453625700010,BRASSERIE JAJA,Bar,A,5.0,11,47 D'AMSTERDAM,56.30Z
81299785600024,CAFE ODILON,Restaurant,A,11.0,11,16 DE LA MARNE,56.10A
81354166100027,Inconnu,Autre,F,5.0,11,26 VIVIENNE,47.78A
91213039000012,LES TRESORS ANIMALERIE & TOILETTAGE,Autre,A,4.0,NN,102 PARMENTIER,47.76Z
99293350700012,Inconnu,Restaurant,A,1.0,NN,66 DES CHAMPS ELYSEES,56.10C
49498492500011,CAFE JULIETTE,Bar,A,19.0,NN,46 DE CHARONNE,56.30Z
44792831800016,LES PATIOS,Autre,A,23.0,NN,3 DE LA SORBONNE,68.20B
83772310500016,,Autre,,,,,
95278057500017,Inconnu,Restaurant,A,3.0,01,29 L-E DE LA TOUR D'AUVERGNE,56.10A
49188608100018,LE SANCERRE,Restaurant,A,20.0,11,87 DES ARCHIVES,56.10A
75260922200019,,Autre,,,,,
81050763200018,Inconnu,Bar,A,11.0,12,1 ANDRE MALRAUX,56.30Z
80004550200021,LE BISTROT D'YVES,Restaurant,A,12.0,03,33 CARDINET,56.10A
44283428900013,LA COMETE,Restaurant,A,24.0,11,1 DE LA GRANGE BATELIERE,56.10A
49188608100018,LE SANCERRE,Restaurant,A,20.0,11,87 DES ARCHIVES,56.10A
50237243600019,Inconnu,Restaurant,A,18.0,03,44 DE MENILMONTANT,56.10A
81887401800018,CAFE POPULAIRE,Bar,F,10.0,02,102 SAINT-MAUR,56.30Z
83540517600016,CAFE LE PC,Restaurant,A,8.0,03,12 VICTOR,56.10A
30980185000020,Inconnu,Restaurant,A,35.0,12,12 DES ARCHIVES,56.10A
97978901300021,Inconnu,Autre,F,126.0,NN,108 ROCHECHOUART,70.10Z
52385232500019,,Autre,,,,,
52199221400010,ZEN THAI SPA,Autre,A,16.0,03,15 DE LA MONTAGNE DE L'ESPEROU,96.04Z
45342707200013,Inconnu,Autre,A,22.0,01,77 LEFEBVRE,45.40Z
83127920300010,,Autre,,,,,
53119248200028,Inconnu,Restaurant,A,15.0,03,82 CLAUDE BERNARD,56.10A
79864364900014,PIZZA NOVELTI,Restaurant,A,13.0,11,16 EUGENE JUMIN,56.10C
34178969100019,MR BRICOLAGE,Autre,A,39.0,11,169 SAINT-MAUR,47.19B
98123408100017,,Autre,,,,,
40399391800032,,Autre,,,,,
85289881600016,Inconnu,Autre,A,7.0,01,97 DE VAUGIRARD,93.11Z
98194507400012,,Autre,,,,,
33993098444174,SAS EVA,Autre,A,14.0,02,[ND] [ND],94.99Z
93808492800010,LE VIRGINIE,Bar,A,2.0,NN,1 DE REUILLY,56.30Z
53820607900013,Inconnu,Restaurant,A,15.0,03,1 ALEXANDRE PARODI,56.10A
97861255400011,Inconnu,Restaurant,A,3.0,01,55 DES MATHURINS,56.10A
90285333200010,LE BELUGA,Bar,A,5.0,NN,12 DU MAINE,56.30Z
92104044000023,CHRISTOPHE LOUIE ARTISAN DU VIVANT,Autre,A,3.0,11,12 DUPETIT-THOUARS,10.71C
80829578600012,HUMPHRIS,Autre,A,11.0,02,1 MILTON,47.24Z
95348230400011,CAFE CAILLOU,Bar,A,3.0,11,210 DE GRENELLE,56.30Z
95380947200012,MADAME BICHAT,Restaurant,A,3.0,NN,29 BICHAT,56.10A
97962149700010,FRUI 'TEA,Restaurant,A,3.0,01,27 SAINT-MICHEL,56.10C
60205211000015,Inconnu,Autre,A,126.0,12,62 MONTORGUEIL,47.21Z
91120009500014,Inconnu,Autre,A,4.0,NN,18 DAUPHINE,68.10Z
92950972700012,Inconnu,Restaurant,A,2.0,NN,360 DE VAUGIRARD,56.10C
75219205400019,O BUBBLE,Restaurant,A,14.0,02,47 D'ORSEL,56.10C
51867433800018,Inconnu,Restaurant,A,17.0,11,16 DU PARC ROYAL,56.10A
98262703600022,Inconnu,Autre,A,2.0,NN,144 D'ITALIE,47.21Z
98181020300019,Inconnu,Restaurant,A,3.0,NN,10 MORLAND,56.10A
42907919700019,Inconnu,Restaurant,A,26.0,01,16 DES TROIS FRERES,56.10A
92516445100013,Inconnu,Restaurant,A,2.0,NN,17 MONTMARTRE,56.10A
94952194200027,CELTIC CLOVER,Restaurant,A,126.0,01,28 DE LA GRANDE TRUANDERIE,56.10A
90440396100017,LABO TEA,Restaurant,A,5.0,03,83 SAINT-MARTIN,56.10C
98099350500018,Inconnu,Bar,A,3.0,NN,8 MONTAIGNE,56.30Z
35199268000014,Inconnu,Autre,A,37.0,NN,11 DE BUCI,68.20B
48534388300057,Inconnu,Restaurant,A,2.0,NN,73 NIEL,56.10A
52524179000035,MAISON CLUNY,Restaurant,A,4.0,03,3 DE CLUNY,56.10A
50215571600017,BISTROT DE L'OEUVRE,Restaurant,A,18.0,03,56 DE CLICHY,56.10A
82981795600016,Inconnu,Restaurant,A,9.0,00,4 PERCIER,56.10C
83015925700039,Inconnu,Autre,F,8.0,01,36 ERARD,47.11B
83018645800014,GAYA,Restaurant,A,9.0,02,132 DE LA VILLETTE,56.10C
83040709400010,FULL 7,Autre,A,9.0,02,19 VOLTAIRE,47.41Z
83076213400013,LE TITI PARISIEN,Autre,A,9.0,NN,92 DE MAGENTA,68.20B
83117292900018,Inconnu,Autre,A,9.0,02,55 PASTEUR,47.11B
83118215900010,Inconnu,Autre,A,9.0,NN,37 DE COTTE,68.31Z
83124168200010,AUX DEUX CANELES,Autre,A,9.0,NN,72 DE LA VERRERIE,10.71D
83128302300016,O VIET NAM,Restaurant,A,9.0,01,121 LAMARCK,56.10C
83156588200022,Inconnu,Autre,A,8.0,03,21 RAMBUTEAU,47.89Z
83273168100017,Inconnu,Autre,F,9.0,NN,3 DE WATTIGNIES,46.51Z
83291029300022,LE MARCHE PORT-ROYAL,Autre,A,8.0,03,3 DE PORT-ROYAL,47.29Z
83427254400026,AU TRAIN DE VIE,Restaurant,A,4.0,02,160 VOLTAIRE,56.10A
83427254400026,AU TRAIN DE VIE,Restaurant,A,4.0,02,160 VOLTAIRE,56.10A
83464080700014,Inconnu,Autre,A,8.0,03,28 VOLTAIRE,10.71C
83471354700018,NATURELLE CITE,Autre,A,8.0,01,44 DE REUILLY,47.11B
83483552200022,ANG,Restaurant,A,7.0,NN,18 SANTEUIL,56.10C
83504240900010,Inconnu,Restaurant,A,8.0,11,28 NIEL,56.10A
83533609000013,LA TOSCALE,Restaurant,A,8.0,02,45 BRANCION,56.10A
83771057300010,LE DEMOURS,Bar,A,8.0,01,39 PIERRE DEMOURS,56.30Z
83775253400011,Inconnu,Restaurant,A,8.0,02,59 PHILIPPE-AUGUSTE,56.10C
83871460800067,CALA,Restaurant,A,5.0,02,33 DU SERGENT BAUCHAT,56.10C
83901764700018,SUSHI CRIMEE,Restaurant,A,8.0,02,193 DE CRIMEE,56.10A
83903092100010,Inconnu,Autre,A,8.0,01,173 MARCADET,47.78C
83939596900018,PHO BELLEVILLE,Restaurant,A,8.0,11,27 DE LA VILLETTE,56.10A
84164833000014,Inconnu,Autre,A,8.0,02,121 DE COURCELLES,47.21Z
84170114700016,Inconnu,Autre,A,8.0,11,38 DES ECOLES,10.71C
84203220300023,Inconnu,Autre,A,5.0,42,6 FOURCROY,86.21Z
84216739700012,Inconnu,Autre,A,8.0,01,121 DE MONTREUIL,47.11B
84227375700018,SUSHI JULIETTE,Restaurant,A,8.0,03,63 DAGUERRE,56.10A
39238728800013,LA CANTINE DE BELLEVILLE,Restaurant,A,33.0,NN,108 DE BELLEVILLE,56.10A
85131584600028,GRANDE BRASSERIE BASTILLE,Restaurant,A,5.0,11,6 DE LA BASTILLE,56.10A
48859805300038,OCENDO,Autre,A,16.0,NN,5 DE MIRBEL,68.20B
75096289600015,Inconnu,Restaurant,A,14.0,11,14 DAUNOU,56.10A
41978314700012,Inconnu,Restaurant,A,28.0,NN,17 DE CONSTANTINOPLE,56.10A
40776687200011,Inconnu,Restaurant,A,30.0,02,3 DES PETITES ECURIES,56.10A
97839275100019,Inconnu,Autre,A,3.0,NN,87 DE BUZENVAL,47.76Z
91748511200028,MANTEIGARIA,Autre,A,3.0,11,24 RAMBUTEAU,10.71D
88864642900017,DES TERRES,Restaurant,A,6.0,03,82 ALEXANDRE DUMAS,56.10A
80786730400022,Inconnu,Autre,A,11.0,NN,148 DE CHARONNE,68.20B
82184994000027,LE PETIT BRETON,Restaurant,A,1.0,NN,2 JONQUOY,56.10C
98491329300010,HELIOS,Restaurant,A,3.0,NN,1 SORBIER,56.10C
89418952100020,Inconnu,Autre,A,3.0,02,16 DE L'OUEST,46.90Z
98527788800014,LE 362,Restaurant,A,2.0,NN,362 DE VAUGIRARD,56.10C
80138459500014,LE PIQUET,Autre,A,12.0,NN,48 DE LA MOTTE-PICQUET,68.20B
98312757200029,Inconnu,Restaurant,A,2.0,NN,15 DES FRERES D'ASTIER DE LA VIGERIE,56.10C
39350015200011,Inconnu,Restaurant,A,33.0,NN,2 D'ODESSA,56.10A
48297394800011,Inconnu,Restaurant,A,21.0,11,92 DE TURENNE,56.10A
91183567600014,Inconnu,Restaurant,A,4.0,02,30 DE LUBECK,56.10C
75239007000015,Inconnu,Autre,A,14.0,NN,53 DE LA MOTTE-PICQUET,68.20B
91259792900021,Inconnu,Autre,A,4.0,03,1 DU DOCTEUR TUFFIER,10.71C
